date,Country/Region,Latitude,Longitude,Confirmed,Deaths,Recovered,Active,share_of_last_week,percentage,population
2020-05-22,Holy See,41.9029,12.4534,12,0,2,10,0.0,0.0,0.00809
2020-05-22,Honduras,15.2,-86.2419,3477,167,439,2871,29.249352890422777,29.2,99.04608
2020-05-22,Hungary,47.1625,19.5033,3678,476,1587,1615,7.096247960848287,7.1,96.6035
2020-05-22,Iceland,64.9631,-19.0208,1803,10,1791,2,0.05546311702717693,0.1,3.4125
2020-05-22,India,21.0,78.0,124794,3726,51824,69244,31.259515681843677,31.3,13800.04385
2020-05-22,Indonesia,-0.7893,113.9213,20796,1326,5057,14413,20.677053279476823,20.7,2735.23621
2020-05-22,Iran,32.0,53.0,131652,7300,102276,22076,11.406587062862698,11.4,839.92953
2020-05-22,Iraq,33.0,44.0,3964,147,2532,1285,19.45005045408678,19.5,402.22503
2020-05-22,Ireland,53.1424,-7.6921,24506,1592,21060,1854,2.244348322859708,2.2,49.37795
2020-05-22,Israel,31.0,35.0,16690,279,13915,2496,0.6051527860994608,0.6,86.55541
2020-05-22,Italy,43.0,12.0,228658,32616,136720,59322,2.0873968984247218,2.1,604.61828
2020-05-22,Jamaica,18.1096,-77.2975,544,9,191,344,6.0661764705882355,6.1,29.6116
2020-05-22,Japan,36.0,138.0,16513,796,13005,2712,1.8773087870162901,1.9,1264.76458
2020-05-22,Jordan,31.24,36.51,700,9,461,230,14.857142857142858,14.9,102.0314
2020-05-22,Kazakhstan,48.0196,66.9237,7919,35,4096,3788,28.160121227427705,28.2,187.76707
2020-05-22,Kenya,-0.0236,37.9062,1161,50,380,731,32.73040482342808,32.7,537.713
2020-05-22,Kosovo,42.602636,20.902977,1004,29,772,203,5.9760956175298805,6.0,18.45
2020-05-22,Kuwait,29.5,47.75,19564,138,5515,13911,34.26702105908812,34.3,42.70563
2020-05-22,Kyrgyzstan,41.2044,74.7661,1350,14,939,397,17.703703703703702,17.7,65.24191
2020-05-22,Laos,19.856270000000002,102.495496,19,0,14,5,0.0,0.0,72.75556
2020-05-22,Latvia,56.8796,24.6032,1030,22,712,296,5.825242718446602,5.8,18.86202
2020-05-22,Lebanon,33.8547,35.8623,1086,26,663,397,17.955801104972377,18.0,68.25441
2020-05-22,Lesotho,-29.609988,28.233608,2,0,0,2,50.0,50.0,21.42252
2020-05-22,Liberia,6.4281,-9.4295,249,24,136,89,12.048192771084338,12.0,50.57677
2020-05-22,Libya,26.3351,17.228331,72,3,38,31,11.11111111111111,11.1,68.71286
2020-05-22,Liechtenstein,47.14,9.55,82,1,55,26,0.0,0.0,0.38137
2020-05-22,Lithuania,55.1694,23.8813,1604,61,1111,432,5.049875311720698,5.0,27.2229
2020-05-22,Luxembourg,49.8153,6.1296,3981,109,3748,124,1.456920371765888,1.5,6.25976
2020-05-22,MS Zaandam,0.0,0.0,9,2,0,7,0.0,0.0,
2020-05-22,Madagascar,-18.7669,46.8691,448,2,135,311,46.875,46.9,276.91019
2020-05-22,Malawi,-13.254307999999998,34.301525,82,3,28,51,23.170731707317074,23.2,191.29955
2020-05-22,Malaysia,2.5,112.5,7137,115,5859,1163,3.951240016813787,4.0,323.65998
2020-05-22,Maldives,3.2028,73.2207,1274,4,109,1161,19.073783359497646,19.1,5.40541
2020-05-22,Mali,17.570692,-3.996166000000001,969,62,560,347,16.821465428276575,16.8,202.50834
2020-05-22,Malta,35.9375,14.3754,600,6,469,125,11.333333333333334,11.3,4.41539
2020-05-22,Mauritania,21.0079,10.9408,200,6,7,187,85.5,85.5,46.4966
2020-05-22,Mauritius,-20.2,57.5,332,10,322,0,0.0,0.0,12.71767
2020-05-22,Mexico,23.6345,-102.5528,62527,6989,42191,13347,27.979912677723224,28.0,1289.32753
2020-05-22,Moldova,47.4116,28.3699,6847,237,3369,3241,16.09463998831605,16.1,40.33962
2020-05-22,Monaco,43.7333,7.4167,97,4,90,3,1.0309278350515463,1.0,0.39244
2020-05-22,Mongolia,46.8625,103.8467,141,0,28,113,30.49645390070922,30.5,32.78292
2020-05-22,Montenegro,42.5,19.3,324,9,314,1,0.0,0.0,6.28062
2020-05-22,Morocco,31.7917,-7.0926,7332,197,4377,2758,9.274413529732678,9.3,369.10558
2020-05-22,Mozambique,-18.6657,35.5296,164,0,48,116,27.4390243902439,27.4,312.55435
2020-05-22,Namibia,-22.9576,18.4904,19,0,14,5,15.789473684210526,15.8,25.40916
2020-05-22,Nepal,28.1667,84.25,516,3,70,443,48.25581395348837,48.3,291.36807
2020-05-22,Netherlands,52.1326,5.2913,45088,5807,174,39107,2.6792051100070973,2.7,171.34873
2020-05-22,New Zealand,-40.9006,174.886,1504,21,1455,28,0.39893617021276595,0.4,48.22233
2020-05-22,Nicaragua,12.8654,-85.2072,279,17,199,63,91.0394265232975,91.0,66.24554
2020-05-22,Niger,17.6078,8.0817,937,60,764,113,5.549626467449306,5.5,242.06636
2020-05-22,Nigeria,9.082,8.6753,7261,221,2007,5033,24.94146811733921,24.9,2061.39587
2020-05-22,North Macedonia,41.6086,21.7453,1921,112,1387,422,9.422175950026029,9.4,20.8338
2020-05-22,Norway,60.472,8.4689,8332,235,7727,370,1.3562169947191551,1.4,54.21241
2020-05-22,Oman,21.0,57.0,6794,34,1821,4939,31.92522814247866,31.9,51.06622
2020-05-22,Pakistan,30.3753,69.3451,50694,1067,15201,34426,23.464315303586222,23.5,2208.92331
2020-05-22,Panama,8.538,-80.7821,10267,295,6275,3697,9.730203564819323,9.7,43.14768
2020-05-22,Papua New Guinea,-6.315,143.9555,8,0,8,0,0.0,0.0,89.47027
2020-05-22,Paraguay,-23.4425,-58.4438,838,11,264,563,9.427207637231504,9.4,71.3253
2020-05-22,Peru,-9.19,-75.0152,111698,3244,44848,63606,24.35406184533295,24.4,329.71845
2020-05-22,Philippines,13.0,122.0,13597,857,3092,9648,11.075972641023755,11.1,1095.81085
2020-05-22,Poland,51.9194,19.1451,20619,982,8731,10906,12.624278578010573,12.6,378.46605
2020-05-22,Portugal,39.3999,-8.2245,30200,1289,7590,21321,5.354304635761589,5.4,101.96707
2020-05-22,Qatar,25.3548,51.1839,40481,19,7893,32569,27.311578271287765,27.3,28.8106
2020-05-22,Romania,45.9432,24.9668,17712,1166,10777,5769,7.198509485094851,7.2,192.37682
2020-05-22,Russia,60.0,90.0,326448,3249,99825,223374,19.48396069205509,19.5,1459.3446
2020-05-22,Rwanda,-1.9403,29.8739,321,0,222,99,10.59190031152648,10.6,129.52208
2020-05-22,Saint Kitts and Nevis,17.357822,-62.782998,15,0,15,0,0.0,0.0,0.53192
2020-05-22,Saint Lucia,13.9094,-60.9789,18,0,18,0,0.0,0.0,1.83629
2020-05-22,Saint Vincent and the Grenadines,12.9843,-61.2872,18,0,14,4,5.555555555555555,5.6,1.10947
2020-05-22,San Marino,43.9424,12.4578,661,41,254,366,1.361573373676248,1.4,0.33938
2020-05-22,Sao Tome and Principe,0.18636,6.613081,251,8,4,239,6.374501992031872,6.4,2.1916
2020-05-22,Saudi Arabia,24.0,45.0,67719,364,39003,28352,27.38227085456076,27.4,348.13867
2020-05-22,Senegal,14.4974,-14.4524,2909,33,1311,1565,20.59126847713991,20.6,167.4393
2020-05-22,Serbia,44.0165,21.0059,11024,237,5541,5246,5.315674891146589,5.3,87.3737
2020-05-22,Seychelles,-4.6796,55.492,11,0,11,0,0.0,0.0,0.9834
2020-05-22,Sierra Leone,8.460555000000001,-11.779889,606,38,230,338,26.237623762376238,26.2,79.76985
2020-05-22,Singapore,1.2833,103.8333,30426,23,12995,17408,11.618352724643398,11.6,58.50343
2020-05-22,Slovakia,48.669,19.699,1503,28,1256,219,1.5302727877578177,1.5,54.59643
2020-05-22,Slovenia,46.1512,14.9955,1468,106,1340,22,0.20435967302452315,0.2,20.78932
2020-05-22,Somalia,5.1521,46.1996,1594,61,204,1329,19.44792973651192,19.4,158.93219
2020-05-22,South Africa,-30.5595,22.9375,20125,397,10104,9624,32.8,32.8,593.0869
2020-05-22,South Korea,36.0,128.0,11165,266,10194,705,1.1464397671294222,1.1,512.69183
2020-05-22,South Sudan,6.8770000000000024,31.307,563,6,6,551,58.08170515097691,58.1,111.93729
2020-05-22,Spain,40.0,-4.0,234824,28628,150376,55820,1.9763737948420945,2.0,467.54782
2020-05-22,Sri Lanka,7.0,81.0,1068,9,620,439,12.453183520599252,12.5,214.1325
2020-05-22,Sudan,12.8628,30.2176,3378,137,372,2869,41.859088217880405,41.9,438.49269
2020-05-22,Suriname,3.9193,-56.0278,11,1,9,1,9.090909090909092,9.1,5.86634
2020-05-22,Sweden,63.0,16.0,32809,3925,4971,23913,10.978694870309976,11.0,100.9927
2020-05-22,Switzerland,46.8182,8.2275,30707,1903,27900,904,0.6285211840948318,0.6,86.54618
2020-05-22,Syria,34.802075,38.996815,59,4,37,18,15.254237288135593,15.3,175.00657
2020-05-22,Taiwan,23.7,121.0,441,7,408,26,0.22675736961451248,0.2,238.16775
2020-05-22,Tajikistan,38.861034000000004,71.276093,2551,44,1089,1418,56.17404939239514,56.2,95.37642
2020-05-22,Tanzania,-6.369,34.8888,509,21,183,305,0.0,0.0,597.34212
2020-05-22,Thailand,15.0,101.0,3037,56,2910,71,0.3951267698386566,0.4,697.99978
2020-05-22,Timor-Leste,-8.8742,125.7275,24,0,24,0,0.0,0.0,13.18442
2020-05-22,Togo,8.6195,0.8248,363,12,121,230,27.548209366391184,27.5,82.78736
2020-05-22,Trinidad and Tobago,10.6918,-61.2225,116,8,108,0,0.0,0.0,13.99491
2020-05-22,Tunisia,34.0,9.0,1048,47,903,98,1.2404580152671756,1.2,118.18618
2020-05-22,Turkey,38.9637,35.2433,154500,4276,116111,34113,5.205825242718447,5.2,843.39067
2020-05-22,US,39.810489,-98.555759,1600937,95978,350135,1154824,9.876278704283804,9.9,3310.02647
2020-05-22,Uganda,1.0,32.0,175,0,68,107,0.0,0.0,457.41
2020-05-22,Ukraine,48.3794,31.1656,20148,588,6585,12975,13.986499900734565,14.0,437.33759
2020-05-22,United Arab Emirates,24.0,54.0,27892,241,13798,13853,21.73024523160763,21.7,98.904
2020-05-22,United Kingdom,55.3781,-3.436,255544,36475,1142,217927,6.863788623485584,6.9,678.86004
2020-05-22,Uruguay,-32.5228,-55.7658,753,20,603,130,2.7888446215139444,2.8,34.73727
2020-05-22,Uzbekistan,41.3775,64.5853,3028,13,2492,523,11.29458388375165,11.3,334.69199
2020-05-22,Venezuela,6.4238,-66.5897,944,10,262,672,51.3771186440678,51.4,284.35943
2020-05-22,Vietnam,16.0,108.0,324,0,267,57,3.0864197530864197,3.1,973.38583
2020-05-22,West Bank and Gaza,31.9522,35.2332,423,2,346,75,11.347517730496454,11.3,
2020-05-22,Western Sahara,24.2155,-12.8858,6,0,6,0,0.0,0.0,5.9733
2020-05-22,Yemen,15.552726999999999,48.516388,209,33,11,165,49.282296650717704,49.3,298.25967
2020-05-22,Zambia,-15.4167,28.2833,920,7,336,577,28.91304347826087,28.9,183.83956
2020-05-22,Zimbabwe,-20.0,30.0,51,4,18,29,17.647058823529413,17.6,148.62927
2020-05-23,Afghanistan,33.0,65.0,9998,216,1040,8742,35.96719343868774,36.0,389.28341
2020-05-23,Albania,41.1533,20.1683,989,31,783,175,5.6622851365015165,5.7,28.778
2020-05-23,Algeria,28.0339,1.6596,8113,592,4426,3095,15.925058548009368,15.9,438.51043
2020-05-23,Andorra,42.5063,1.5218,762,51,653,58,0.13123359580052493,0.1,0.77265
2020-05-23,Angola,-11.2027,17.8739,61,4,18,39,21.311475409836067,21.3,328.66267
2020-05-23,Antigua and Barbuda,17.0608,-61.7964,25,3,19,3,0.0,0.0,0.97928
2020-05-23,Argentina,-38.4161,-63.6167,11353,445,3530,7378,31.25165154584691,31.3,451.95777
2020-05-23,Armenia,40.0691,45.0382,6302,77,2936,3289,32.03744842907014,32.0,29.63234
2020-05-23,Australia,-31.9961875,141.2327875,7114,102,6508,504,0.9839752600506044,1.0,254.99881
2020-05-23,Austria,47.5162,14.5501,16486,639,15037,810,1.728739536576489,1.7,90.064
2020-05-23,Azerbaijan,40.1431,47.5769,3982,49,2506,1427,21.19537920642893,21.2,101.39175
2020-05-23,Bahamas,25.0343,-77.3963,100,11,45,44,4.0,4.0,3.93248
2020-05-23,Bahrain,26.0275,50.55,8802,13,4465,4324,23.34696659850034,23.3,17.01582
2020-05-23,Bangladesh,23.685,90.3563,32078,452,6486,25140,34.550158987468045,34.6,1646.89383
2020-05-23,Barbados,13.1939,-59.5432,92,7,70,15,6.521739130434782,6.5,2.87371
2020-05-23,Belarus,53.7098,27.9534,35244,194,13528,21522,18.621609351946432,18.6,94.49321
2020-05-23,Belgium,50.8333,4.0,56810,9237,15155,32418,3.205421580707622,3.2,115.89616
2020-05-23,Belize,13.1939,-59.5432,18,2,16,0,0.0,0.0,3.97621
2020-05-23,Benin,9.3077,2.3158,135,3,61,71,0.0,0.0,121.23198
2020-05-23,Bhutan,27.5142,90.4336,24,0,6,18,12.5,12.5,7.71612
2020-05-23,Bolivia,-16.2902,-63.5887,5915,240,609,5066,35.31699070160609,35.3,116.73028
2020-05-23,Bosnia and Herzegovina,43.9159,17.6791,2391,141,1662,588,5.186114596403178,5.2,32.80815
2020-05-23,Botswana,-22.3285,24.6849,30,1,19,10,20.0,20.0,23.51625
2020-05-23,Brazil,-14.235,-51.9253,347398,22013,142587,182798,32.7828600049511,32.8,2125.59409
2020-05-23,Brunei,4.5353,114.7277,141,1,136,4,0.0,0.0,4.37483
2020-05-23,Bulgaria,42.7339,25.4858,2408,126,808,1474,9.67607973421927,9.7,69.48445
2020-05-23,Burkina Faso,12.2383,-1.5616,814,52,672,90,3.9312039312039313,3.9,209.03278
2020-05-23,Burma,21.9162,95.956,201,6,120,75,9.45273631840796,9.5,544.09794
2020-05-23,Burundi,-3.3731,29.9189,42,1,20,21,64.28571428571429,64.3,118.90781
2020-05-23,Cabo Verde,16.5388,-23.0418,371,3,142,226,11.590296495956874,11.6,5.55988
2020-05-23,Cambodia,11.55,104.9167,124,0,122,2,1.6129032258064515,1.6,167.18971
2020-05-23,Cameroon,3.8480000000000003,11.5021,4400,159,1822,2419,29.431818181818183,29.4,265.45863
2020-05-23,Canada,56.1304,-106.3468,85151,6466,43318,35367,9.330483494028256,9.3,377.42157
2020-05-23,Central African Republic,6.6111,20.9394,552,1,18,533,40.76086956521739,40.8,48.29764
2020-05-23,Chad,15.4542,18.7322,648,60,204,384,26.85185185185185,26.9,164.25859
2020-05-23,Chile,-35.6751,-71.543,65393,673,26546,38174,36.64765341856162,36.6,191.16209
2020-05-23,China,32.82838484848485,111.64908181818183,84084,4638,79335,111,0.04757147614290472,0.0,14393.23774
2020-05-23,Colombia,4.5709,-74.2973,20177,705,4718,14754,25.960251771819397,26.0,508.82884
2020-05-23,Comoros,-11.6455,43.3333,78,1,18,59,85.8974358974359,85.9,8.69595
2020-05-23,Congo (Brazzaville),-4.0383,21.7587,487,16,147,324,19.71252566735113,19.7,55.18092
2020-05-23,Congo (Kinshasa),-4.0383,21.7587,2025,63,312,1650,28.14814814814815,28.1,895.61404
2020-05-23,Costa Rica,9.7489,-83.7534,918,10,607,301,7.080610021786493,7.1,50.94114
2020-05-23,Cote d'Ivoire,7.54,-5.5471,2366,30,1188,1148,12.890955198647505,12.9,263.78275
2020-05-23,Croatia,45.1,15.2,2243,99,2023,121,0.8470798038341507,0.8,41.05268
2020-05-23,Cuba,22.0,-80.0,1931,81,1671,179,3.573278094251683,3.6,113.26616
2020-05-23,Cyprus,35.1264,33.4299,927,17,594,316,1.4023732470334411,1.4,12.07361
2020-05-23,Czechia,49.8175,15.472999999999999,8890,314,6044,2532,4.893138357705287,4.9,107.08982
2020-05-23,Denmark,56.2639,9.5018,11487,561,10034,892,3.7520675546269695,3.8,57.92203
2020-05-23,Diamond Princess,0.0,0.0,712,13,651,48,0.0,0.0,
2020-05-23,Djibouti,11.8251,42.5903,2270,10,1064,1196,41.36563876651982,41.4,9.88002
2020-05-23,Dominica,15.415,-61.371,16,0,16,0,0.0,0.0,0.71991
2020-05-23,Dominican Republic,18.7357,-70.1627,14422,458,7854,6110,16.03106365275274,16.0,108.47903
2020-05-23,Ecuador,-1.8312,-78.1834,36258,3096,3557,29605,9.639252027138838,9.6,176.4306
2020-05-23,Egypt,26.0,30.0,16513,735,4628,11150,29.031672015987404,29.0,1023.34403
2020-05-23,El Salvador,13.7942,-88.8965,1819,33,570,1216,30.45629466739967,30.5,64.86201
2020-05-23,Equatorial Guinea,1.5,10.0,960,11,165,784,38.125,38.1,14.02985
2020-05-23,Eritrea,15.1794,39.7823,39,0,39,0,0.0,0.0,35.46427
2020-05-23,Estonia,58.5953,25.0136,1821,64,1526,231,2.800658978583196,2.8,13.26539
2020-05-23,Eswatini,-26.5225,31.4659,238,2,119,117,15.126050420168067,15.1,11.60164
2020-05-23,Ethiopia,9.145,40.4897,494,5,151,338,38.05668016194332,38.1,1149.63583
2020-05-23,Fiji,-17.7134,178.065,18,0,15,3,0.0,0.0,8.96444
2020-05-23,Finland,64.0,26.0,6568,306,4800,1462,4.293544457978076,4.3,55.40718
2020-05-23,France,46.2276,2.2137,182694,28335,64665,89694,1.6771213066657908,1.7,652.73512
2020-05-23,Gabon,-0.8037,11.6094,1934,12,459,1463,31.74767321613237,31.7,22.25728
2020-05-23,Gambia,13.4432,-15.3101,25,1,13,11,8.0,8.0,24.16663
2020-05-23,Georgia,42.3154,43.3569,728,12,509,207,6.181318681318682,6.2,39.89175
2020-05-23,Germany,51.0,9.0,179986,8261,159716,12009,2.3524051870701053,2.4,837.83945
2020-05-23,Ghana,7.9465,-1.0232,6617,31,1978,4608,13.329303309656945,13.3,310.72945
2020-05-23,Greece,39.0742,21.8243,2876,171,1374,1331,1.9819193324061195,2.0,104.23056
2020-05-23,Grenada,12.1165,-61.678999999999995,22,0,17,5,0.0,0.0,1.12518
2020-05-23,Guatemala,15.7835,-90.2308,3054,55,244,2755,42.2724296005239,42.3,179.15567
2020-05-23,Guinea,9.9456,-9.6966,3176,20,1631,1525,16.309823677581864,16.3,131.32792
2020-05-23,Guinea-Bissau,11.8037,-15.1804,1114,6,42,1066,13.016157989228008,13.0,19.67997
2020-05-23,Guyana,5.0,-58.75,127,10,58,59,7.874015748031496,7.9,7.86559
2020-05-23,Haiti,18.9712,-72.2852,865,26,22,817,58.61271676300578,58.6,114.02533
2020-05-23,Holy See,41.9029,12.4534,12,0,2,10,0.0,0.0,0.00809
2020-05-23,Honduras,15.2,-86.2419,3477,167,439,2871,26.229508196721312,26.2,99.04608
2020-05-23,Hungary,47.1625,19.5033,3713,482,1655,1576,6.463775922434689,6.5,96.6035
2020-05-23,Iceland,64.9631,-19.0208,1804,10,1791,3,0.11086474501108648,0.1,3.4125
2020-05-23,India,21.0,78.0,131423,3868,54385,73170,31.025771744671786,31.0,13800.04385
2020-05-23,Indonesia,-0.7893,113.9213,21745,1351,5249,15145,21.706139342377558,21.7,2735.23621
2020-05-23,Iran,32.0,53.0,133521,7359,104072,22090,11.330801896330915,11.3,839.92953
2020-05-23,Iraq,33.0,44.0,4272,152,2585,1535,23.689138576779026,23.7,402.22503
2020-05-23,Ireland,53.1424,-7.6921,24582,1604,21060,1918,2.172321210641933,2.2,49.37795
2020-05-23,Israel,31.0,35.0,16712,279,14090,2343,0.6223073240785064,0.6,86.55541
2020-05-23,Italy,43.0,12.0,229327,32735,138840,57752,1.9914794158559612,2.0,604.61828
2020-05-23,Jamaica,18.1096,-77.2975,550,9,200,341,6.0,6.0,29.6116
2020-05-23,Japan,36.0,138.0,16536,808,13244,2484,1.8081761006289307,1.8,1264.76458
2020-05-23,Jordan,31.24,36.51,704,9,470,225,13.778409090909092,13.8,102.0314
2020-05-23,Kazakhstan,48.0196,66.9237,7919,35,4214,3670,26.127036241949742,26.1,187.76707
2020-05-23,Kenya,-0.0236,37.9062,1192,50,380,762,30.369127516778523,30.4,537.713
2020-05-23,Kosovo,42.602636,20.902977,1025,29,782,214,7.902439024390244,7.9,18.45
2020-05-23,Kuwait,29.5,47.75,20464,148,5747,14569,32.554730258014075,32.6,42.70563
2020-05-23,Kyrgyzstan,41.2044,74.7661,1365,14,957,394,18.168498168498168,18.2,65.24191
2020-05-23,Laos,19.856270000000002,102.495496,19,0,14,5,0.0,0.0,72.75556
2020-05-23,Latvia,56.8796,24.6032,1046,22,712,312,4.684512428298279,4.7,18.86202
2020-05-23,Lebanon,33.8547,35.8623,1097,26,667,404,17.775752051048315,17.8,68.25441
2020-05-23,Lesotho,-29.609988,28.233608,2,0,0,2,50.0,50.0,21.42252
2020-05-23,Liberia,6.4281,-9.4295,255,26,136,93,12.549019607843137,12.5,50.57677
2020-05-23,Libya,26.3351,17.228331,75,3,39,33,13.333333333333334,13.3,68.71286
2020-05-23,Liechtenstein,47.14,9.55,82,1,55,26,0.0,0.0,0.38137
2020-05-23,Lithuania,55.1694,23.8813,1616,63,1135,418,5.074257425742574,5.1,27.2229
2020-05-23,Luxembourg,49.8153,6.1296,3990,109,3758,123,1.5037593984962405,1.5,6.25976
2020-05-23,MS Zaandam,0.0,0.0,9,2,0,7,0.0,0.0,
2020-05-23,Madagascar,-18.7669,46.8691,488,2,138,348,42.00819672131148,42.0,276.91019
2020-05-23,Malawi,-13.254307999999998,34.301525,82,3,28,51,20.73170731707317,20.7,191.29955
2020-05-23,Malaysia,2.5,112.5,7185,115,5912,1158,4.356297842727906,4.4,323.65998
2020-05-23,Maldives,3.2028,73.2207,1313,4,128,1181,17.897943640517898,17.9,5.40541
2020-05-23,Mali,17.570692,-3.996166000000001,1015,63,574,378,17.733990147783253,17.7,202.50834
2020-05-23,Malta,35.9375,14.3754,609,6,473,130,10.344827586206897,10.3,4.41539
2020-05-23,Mauritania,21.0079,10.9408,227,6,7,214,82.37885462555066,82.4,46.4966
2020-05-23,Mauritius,-20.2,57.5,332,10,322,0,0.0,0.0,12.71767
2020-05-23,Mexico,23.6345,-102.5528,65856,7179,44424,14253,28.413508260447035,28.4,1289.32753
2020-05-23,Moldova,47.4116,28.3699,6994,242,3452,3300,15.155847869602516,15.2,40.33962
2020-05-23,Monaco,43.7333,7.4167,98,4,90,4,2.0408163265306123,2.0,0.39244
2020-05-23,Mongolia,46.8625,103.8467,141,0,30,111,4.25531914893617,4.3,32.78292
2020-05-23,Montenegro,42.5,19.3,324,9,314,1,0.0,0.0,6.28062
2020-05-23,Morocco,31.7917,-7.0926,7406,198,4638,2570,8.979206049149338,9.0,369.10558
2020-05-23,Mozambique,-18.6657,35.5296,168,0,48,120,23.214285714285715,23.2,312.55435
2020-05-23,Namibia,-22.9576,18.4904,20,0,14,6,20.0,20.0,25.40916
2020-05-23,Nepal,28.1667,84.25,584,3,70,511,50.17123287671233,50.2,291.36807
2020-05-23,Netherlands,52.1326,5.2913,45265,5830,174,39261,2.6400088368496633,2.6,171.34873
2020-05-23,New Zealand,-40.9006,174.886,1504,21,1456,27,0.3324468085106383,0.3,48.22233
2020-05-23,Nicaragua,12.8654,-85.2072,279,17,199,63,91.0394265232975,91.0,66.24554
2020-05-23,Niger,17.6078,8.0817,943,61,775,107,5.726405090137858,5.7,242.06636
2020-05-23,Nigeria,9.082,8.6753,7526,221,2174,5131,25.312250863672602,25.3,2061.39587
2020-05-23,North Macedonia,41.6086,21.7453,1941,113,1411,417,9.222050489438434,9.2,20.8338
2020-05-23,Norway,60.472,8.4689,8346,235,7727,384,1.3060148574167265,1.3,54.21241
2020-05-23,Oman,21.0,57.0,7257,36,1848,5373,30.70139175968031,30.7,51.06622
2020-05-23,Pakistan,30.3753,69.3451,52437,1101,16653,34683,26.008352880599578,26.0,2208.92331
2020-05-23,Panama,8.538,-80.7821,10577,299,6279,3999,10.66464971163846,10.7,43.14768
2020-05-23,Papua New Guinea,-6.315,143.9555,8,0,8,0,0.0,0.0,89.47027
2020-05-23,Paraguay,-23.4425,-58.4438,850,11,298,541,8.470588235294118,8.5,71.3253
2020-05-23,Peru,-9.19,-75.0152,115754,3373,47915,64466,23.509338770150492,23.5,329.71845
2020-05-23,Philippines,13.0,122.0,13777,863,3177,9737,10.684474123539232,10.7,1095.81085
2020-05-23,Poland,51.9194,19.1451,20931,993,8977,10961,12.775309349768285,12.8,378.46605
2020-05-23,Portugal,39.3999,-8.2245,30471,1302,7705,21464,5.451084637852384,5.5,101.96707
2020-05-23,Qatar,25.3548,51.1839,42213,21,8513,33679,26.62923743870372,26.6,28.8106
2020-05-23,Romania,45.9432,24.9668,17857,1176,11187,5494,6.456851654813239,6.5,192.37682
2020-05-23,Russia,60.0,90.0,335882,3388,107936,224558,19.00637723962582,19.0,1459.3446
2020-05-23,Rwanda,-1.9403,29.8739,325,0,227,98,11.076923076923077,11.1,129.52208
2020-05-23,Saint Kitts and Nevis,17.357822,-62.782998,15,0,15,0,0.0,0.0,0.53192
2020-05-23,Saint Lucia,13.9094,-60.9789,18,0,18,0,0.0,0.0,1.83629
2020-05-23,Saint Vincent and the Grenadines,12.9843,-61.2872,18,0,14,4,5.555555555555555,5.6,1.10947
2020-05-23,San Marino,43.9424,12.4578,665,42,266,357,1.8045112781954886,1.8,0.33938
2020-05-23,Sao Tome and Principe,0.18636,6.613081,251,8,4,239,6.374501992031872,6.4,2.1916
2020-05-23,Saudi Arabia,24.0,45.0,70161,379,41236,28546,25.86194609540913,25.9,348.13867
2020-05-23,Senegal,14.4974,-14.4524,2976,34,1416,1526,18.38037634408602,18.4,167.4393
2020-05-23,Serbia,44.0165,21.0059,11092,238,5699,5155,5.373241976199062,5.4,87.3737
2020-05-23,Seychelles,-4.6796,55.492,11,0,11,0,0.0,0.0,0.9834
2020-05-23,Sierra Leone,8.460555000000001,-11.779889,621,39,241,341,25.603864734299517,25.6,79.76985
2020-05-23,Singapore,1.2833,103.8333,31068,23,13882,17163,11.947985065018669,11.9,58.50343
2020-05-23,Slovakia,48.669,19.699,1504,28,1280,196,0.7313829787234043,0.7,54.59643
2020-05-23,Slovenia,46.1512,14.9955,1468,106,1340,22,0.20435967302452315,0.2,20.78932
2020-05-23,Somalia,5.1521,46.1996,1594,61,204,1329,14.868255959849435,14.9,158.93219
2020-05-23,South Africa,-30.5595,22.9375,21343,407,10104,10832,32.74141404676006,32.7,593.0869
2020-05-23,South Korea,36.0,128.0,11190,266,10213,711,1.2511170688114388,1.3,512.69183
2020-05-23,South Sudan,6.8770000000000024,31.307,655,8,6,641,63.969465648854964,64.0,111.93729
2020-05-23,Spain,40.0,-4.0,235290,28678,150376,56236,1.951634153597688,2.0,467.54782
2020-05-23,Sri Lanka,7.0,81.0,1089,9,660,420,11.845730027548209,11.8,214.1325
2020-05-23,Sudan,12.8628,30.2176,3628,146,424,3058,36.90738699007718,36.9,438.49269
2020-05-23,Suriname,3.9193,-56.0278,11,1,9,1,9.090909090909092,9.1,5.86634
2020-05-23,Sweden,63.0,16.0,33188,3992,4971,24225,10.579124984934314,10.6,100.9927
2020-05-23,Switzerland,46.8182,8.2275,30725,1905,28000,820,0.4979658258746949,0.5,86.54618
2020-05-23,Syria,34.802075,38.996815,70,4,37,29,27.142857142857142,27.1,175.00657
2020-05-23,Taiwan,23.7,121.0,441,7,411,23,0.22675736961451248,0.2,238.16775
2020-05-23,Tajikistan,38.861034000000004,71.276093,2738,44,1223,1471,51.716581446311174,51.7,95.37642
2020-05-23,Tanzania,-6.369,34.8888,509,21,183,305,0.0,0.0,597.34212
2020-05-23,Thailand,15.0,101.0,3040,56,2916,68,0.4934210526315789,0.5,697.99978
2020-05-23,Timor-Leste,-8.8742,125.7275,24,0,24,0,0.0,0.0,13.18442
2020-05-23,Togo,8.6195,0.8248,373,12,133,228,20.10723860589812,20.1,82.78736
